code,floor,tradingDate,time,tradingDate_Time,open,high,low,last,adLast,accumulatedVal,accumulatedVol,lastVol
TCB,HOSE,23/05/2025,10:11:33,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,91546955000,3004700,200
TCB,HOSE,23/05/2025,10:11:26,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,90938955000,2984700,3300
TCB,HOSE,23/05/2025,10:11:22,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,90838635000,2981400,200
TCB,HOSE,23/05/2025,10:11:17,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,90832555000,2981200,3000
TCB,HOSE,23/05/2025,10:11:16,23/05/2025 10:11,30.55,30.6,30.35,30.45,30.45,90741355000,2978200,200
TCB,HOSE,23/05/2025,10:11:14,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,90735265000,2978000,10100
TCB,HOSE,23/05/2025,10:11:06,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,90428225000,2967900,1100
TCB,HOSE,23/05/2025,10:11:03,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,90279265000,2963000,1200
TCB,HOSE,23/05/2025,10:11:03,23/05/2025 10:11,30.55,30.6,30.35,30.4,30.4,90394785000,2966800,3800
TCB,HOSE,23/05/2025,10:10:52,23/05/2025 10:10,30.55,30.6,30.35,30.4,30.4,90218465000,2961000,1200
TCB,HOSE,23/05/2025,10:10:52,23/05/2025 10:10,30.55,30.6,30.35,30.4,30.4,90242785000,2961800,800
TCB,HOSE,23/05/2025,10:10:51,23/05/2025 10:10,30.55,30.6,30.35,30.4,30.4,90172865000,2959500,4700
TCB,HOSE,23/05/2025,10:10:51,23/05/2025 10:10,30.55,30.6,30.35,30.4,30.4,90181985000,2959800,300
TCB,HOSE,23/05/2025,10:10:46,23/05/2025 10:10,30.55,30.6,30.35,30.45,30.45,90029985000,2954800,200
TCB,HOSE,23/05/2025,10:10:39,23/05/2025 10:10,30.55,30.6,30.35,30.45,30.45,90023895000,2954600,100
TCB,HOSE,23/05/2025,10:10:20,23/05/2025 10:10,30.55,30.6,30.35,30.4,30.4,90020850000,2954500,1200
TCB,HOSE,23/05/2025,10:10:07,23/05/2025 10:10,30.55,30.6,30.35,30.4,30.4,89984370000,2953300,1000
TCB,HOSE,23/05/2025,10:10:07,23/05/2025 10:10,30.55,30.6,30.35,30.4,30.4,89953970000,2952300,300
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88728850000,2912000,200
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89166610000,2926400,14400
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89172690000,2926600,200
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89324690000,2931600,5000
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89385490000,2933600,2000
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89391570000,2933800,200
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89406770000,2934300,500
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89409810000,2934400,100
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89713810000,2944400,10000
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89744210000,2945400,1000
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89750290000,2945600,200
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89753330000,2945700,100
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89768530000,2946200,500
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89859730000,2949200,3000
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89890130000,2950200,1000
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89896210000,2950400,200
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89926610000,2951400,1000
TCB,HOSE,23/05/2025,10:09:52,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,89944850000,2952000,600
TCB,HOSE,23/05/2025,10:09:46,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88704530000,2911200,500
TCB,HOSE,23/05/2025,10:09:46,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88707570000,2911300,100
TCB,HOSE,23/05/2025,10:09:46,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88710610000,2911400,100
TCB,HOSE,23/05/2025,10:09:46,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88722770000,2911800,400
TCB,HOSE,23/05/2025,10:09:40,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88689330000,2910700,100
TCB,HOSE,23/05/2025,10:09:36,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88534290000,2905600,2000
TCB,HOSE,23/05/2025,10:09:36,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88573810000,2906900,1300
TCB,HOSE,23/05/2025,10:09:36,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88579890000,2907100,200
TCB,HOSE,23/05/2025,10:09:36,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88671090000,2910100,3000
TCB,HOSE,23/05/2025,10:09:36,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88674130000,2910200,100
TCB,HOSE,23/05/2025,10:09:36,23/05/2025 10:09,30.55,30.6,30.35,30.4,30.4,88686290000,2910600,400
TCB,HOSE,23/05/2025,10:08:42,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88473490000,2903600,1000
TCB,HOSE,23/05/2025,10:08:37,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88354930000,2899700,100
TCB,HOSE,23/05/2025,10:08:37,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88412690000,2901600,1900
TCB,HOSE,23/05/2025,10:08:37,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88415730000,2901700,100
TCB,HOSE,23/05/2025,10:08:37,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88421810000,2901900,200
TCB,HOSE,23/05/2025,10:08:37,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88443090000,2902600,700
TCB,HOSE,23/05/2025,10:08:30,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88351890000,2899600,300
TCB,HOSE,23/05/2025,10:08:25,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88342770000,2899300,1100
TCB,HOSE,23/05/2025,10:08:24,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88281970000,2897300,100
TCB,HOSE,23/05/2025,10:08:24,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88285010000,2897400,100
TCB,HOSE,23/05/2025,10:08:24,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88288050000,2897500,100
TCB,HOSE,23/05/2025,10:08:24,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88291090000,2897600,100
TCB,HOSE,23/05/2025,10:08:24,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88294130000,2897700,100
TCB,HOSE,23/05/2025,10:08:24,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88309330000,2898200,500
TCB,HOSE,23/05/2025,10:08:20,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88221170000,2895300,100
TCB,HOSE,23/05/2025,10:08:20,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88236370000,2895800,500
TCB,HOSE,23/05/2025,10:08:20,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88266770000,2896800,1000
TCB,HOSE,23/05/2025,10:08:20,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88272850000,2897000,200
TCB,HOSE,23/05/2025,10:08:20,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88278930000,2897200,200
TCB,HOSE,23/05/2025,10:08:16,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88218130000,2895200,100
TCB,HOSE,23/05/2025,10:08:01,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88029650000,2889000,4800
TCB,HOSE,23/05/2025,10:08:01,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88090450000,2891000,2000
TCB,HOSE,23/05/2025,10:08:01,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88099570000,2891300,300
TCB,HOSE,23/05/2025,10:08:01,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88129970000,2892300,1000
TCB,HOSE,23/05/2025,10:08:01,23/05/2025 10:08,30.55,30.6,30.35,30.4,30.4,88215090000,2895100,2800
TCB,HOSE,23/05/2025,10:07:35,23/05/2025 10:07,30.55,30.6,30.35,30.4,30.4,87822930000,2882200,3000
TCB,HOSE,23/05/2025,10:07:35,23/05/2025 10:07,30.55,30.6,30.35,30.4,30.4,87883730000,2884200,2000
TCB,HOSE,23/05/2025,10:07:25,23/05/2025 10:07,30.55,30.6,30.35,30.4,30.4,87731730000,2879200,3500
TCB,HOSE,23/05/2025,10:07:13,23/05/2025 10:07,30.55,30.6,30.35,30.4,30.4,87625330000,2875700,1000
TCB,HOSE,23/05/2025,10:07:05,23/05/2025 10:07,30.55,30.6,30.35,30.4,30.4,87594930000,2874700,2000
TCB,HOSE,23/05/2025,10:07:04,23/05/2025 10:07,30.55,30.6,30.35,30.4,30.4,87534130000,2872700,1100
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,86964770000,2854000,12400
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,86967815000,2854100,100
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,87059165000,2857100,3000
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,87092660000,2858200,1100
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,87095705000,2858300,100
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,87098750000,2858400,100
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,87129200000,2859400,1000
TCB,HOSE,23/05/2025,10:06:48,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,87500690000,2871600,12200
TCB,HOSE,23/05/2025,10:06:31,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86483830000,2838200,4400
TCB,HOSE,23/05/2025,10:06:31,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86492950000,2838500,300
TCB,HOSE,23/05/2025,10:06:31,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86499030000,2838700,200
TCB,HOSE,23/05/2025,10:06:31,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86505110000,2838900,200
TCB,HOSE,23/05/2025,10:06:31,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86508150000,2839000,100
TCB,HOSE,23/05/2025,10:06:31,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86587190000,2841600,2600
TCB,HOSE,23/05/2025,10:06:29,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86350070000,2833800,400
TCB,HOSE,23/05/2025,10:06:27,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86337910000,2833400,500
TCB,HOSE,23/05/2025,10:06:19,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86322710000,2832900,1000
TCB,HOSE,23/05/2025,10:06:16,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86167670000,2827800,1600
TCB,HOSE,23/05/2025,10:06:16,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86179830000,2828200,400
TCB,HOSE,23/05/2025,10:06:16,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86292310000,2831900,3700
TCB,HOSE,23/05/2025,10:06:11,23/05/2025 10:06,30.55,30.6,30.35,30.4,30.4,86119030000,2826200,200
TCB,HOSE,23/05/2025,10:06:03,23/05/2025 10:06,30.55,30.6,30.35,30.45,30.45,86112950000,2826000,100
TCB,HOSE,23/05/2025,10:05:58,23/05/2025 10:05,30.55,30.6,30.35,30.45,30.45,86109905000,2825900,4000
TCB,HOSE,23/05/2025,10:05:50,23/05/2025 10:05,30.55,30.6,30.35,30.45,30.45,85988105000,2821900,200
TCB,HOSE,23/05/2025,10:05:49,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85969855000,2821300,1600
TCB,HOSE,23/05/2025,10:05:49,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85972895000,2821400,100
TCB,HOSE,23/05/2025,10:05:49,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85975935000,2821500,100
TCB,HOSE,23/05/2025,10:05:49,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85982015000,2821700,200
TCB,HOSE,23/05/2025,10:05:44,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85896895000,2818900,300
TCB,HOSE,23/05/2025,10:05:44,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85902975000,2819100,200
TCB,HOSE,23/05/2025,10:05:44,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85909055000,2819300,200
TCB,HOSE,23/05/2025,10:05:44,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85921215000,2819700,400
TCB,HOSE,23/05/2025,10:05:21,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85881685000,2818400,1000
TCB,HOSE,23/05/2025,10:05:21,23/05/2025 10:05,30.55,30.6,30.35,30.45,30.45,85887775000,2818600,200
TCB,HOSE,23/05/2025,10:05:06,23/05/2025 10:05,30.55,30.6,30.35,30.4,30.4,85851285000,2817400,1000
TCB,HOSE,23/05/2025,10:05:03,23/05/2025 10:05,30.55,30.6,30.35,30.45,30.45,85820885000,2816400,100
TCB,HOSE,23/05/2025,10:04:51,23/05/2025 10:04,30.55,30.6,30.35,30.45,30.45,85817840000,2816300,200
TCB,HOSE,23/05/2025,10:04:48,23/05/2025 10:04,30.55,30.6,30.35,30.4,30.4,85811750000,2816100,1500
TCB,HOSE,23/05/2025,10:04:44,23/05/2025 10:04,30.55,30.6,30.35,30.4,30.4,85766150000,2814600,400
TCB,HOSE,23/05/2025,10:04:38,23/05/2025 10:04,30.55,30.6,30.35,30.45,30.45,85753990000,2814200,1100
TCB,HOSE,23/05/2025,10:04:33,23/05/2025 10:04,30.55,30.6,30.35,30.4,30.4,85720495000,2813100,2000
TCB,HOSE,23/05/2025,10:04:31,23/05/2025 10:04,30.55,30.6,30.35,30.45,30.45,85659695000,2811100,100
TCB,HOSE,23/05/2025,10:04:23,23/05/2025 10:04,30.55,30.6,30.35,30.4,30.4,85656650000,2811000,1100
TCB,HOSE,23/05/2025,10:04:21,23/05/2025 10:04,30.55,30.6,30.35,30.45,30.45,85623210000,2809900,1200
TCB,HOSE,23/05/2025,10:04:19,23/05/2025 10:04,30.55,30.6,30.35,30.4,30.4,85586670000,2808700,300
TCB,HOSE,23/05/2025,10:04:15,23/05/2025 10:04,30.55,30.6,30.35,30.45,30.45,85577550000,2808400,1000
TCB,HOSE,23/05/2025,10:04:07,23/05/2025 10:04,30.55,30.6,30.35,30.45,30.45,85547100000,2807400,3000
TCB,HOSE,23/05/2025,10:03:53,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85455750000,2804400,300
TCB,HOSE,23/05/2025,10:03:40,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85446630000,2804100,100
TCB,HOSE,23/05/2025,10:03:39,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85443590000,2804000,100
TCB,HOSE,23/05/2025,10:03:37,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85382790000,2802000,100
TCB,HOSE,23/05/2025,10:03:37,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85440550000,2803900,1900
TCB,HOSE,23/05/2025,10:03:27,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85291590000,2799000,100
TCB,HOSE,23/05/2025,10:03:27,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85379750000,2801900,2900
TCB,HOSE,23/05/2025,10:03:18,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85276390000,2798500,1600
TCB,HOSE,23/05/2025,10:03:18,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,85288550000,2798900,400
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,82602960000,2710700,13800
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,82989675000,2723400,12700
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83020125000,2724400,1000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83050575000,2725400,1000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83355075000,2735400,10000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83358120000,2735500,100
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83662620000,2745500,10000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83680890000,2746100,600
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83690025000,2746400,300
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,83699160000,2746700,300
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,84003660000,2756700,10000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,84034110000,2757700,1000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,84040200000,2757900,200
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,84055425000,2758400,500
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,84359925000,2768400,10000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,84420825000,2770400,2000
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,84423870000,2770500,100
TCB,HOSE,23/05/2025,10:03:06,23/05/2025 10:03,30.55,30.6,30.35,30.45,30.45,85227750000,2796900,26400
TCB,HOSE,23/05/2025,10:03:02,23/05/2025 10:03,30.55,30.6,30.35,30.4,30.4,82182750000,2696900,1100
TCB,HOSE,23/05/2025,10:02:55,23/05/2025 10:02,30.55,30.6,30.35,30.45,30.45,82149310000,2695800,500
TCB,HOSE,23/05/2025,10:02:32,23/05/2025 10:02,30.55,30.6,30.35,30.45,30.45,82134085000,2695300,4000
TCB,HOSE,23/05/2025,10:02:30,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,82003165000,2691000,700
TCB,HOSE,23/05/2025,10:02:30,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,82012285000,2691300,300
TCB,HOSE,23/05/2025,10:02:14,23/05/2025 10:02,30.55,30.6,30.35,30.45,30.45,81981885000,2690300,200
TCB,HOSE,23/05/2025,10:02:07,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81814635000,2684800,500
TCB,HOSE,23/05/2025,10:02:07,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81875435000,2686800,2000
TCB,HOSE,23/05/2025,10:02:07,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81878475000,2686900,100
TCB,HOSE,23/05/2025,10:02:07,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81939275000,2688900,2000
TCB,HOSE,23/05/2025,10:02:07,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81942315000,2689000,100
TCB,HOSE,23/05/2025,10:02:07,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81951435000,2689300,300
TCB,HOSE,23/05/2025,10:02:07,23/05/2025 10:02,30.55,30.6,30.35,30.45,30.45,81975795000,2690100,800
TCB,HOSE,23/05/2025,10:02:02,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81741675000,2682400,100
TCB,HOSE,23/05/2025,10:02:02,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81747755000,2682600,200
TCB,HOSE,23/05/2025,10:02:02,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81756875000,2682900,300
TCB,HOSE,23/05/2025,10:02:02,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81759915000,2683000,100
TCB,HOSE,23/05/2025,10:02:02,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81762955000,2683100,100
TCB,HOSE,23/05/2025,10:02:02,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81793355000,2684100,1000
TCB,HOSE,23/05/2025,10:02:02,23/05/2025 10:02,30.55,30.6,30.35,30.4,30.4,81799435000,2684300,200
TCB,HOSE,23/05/2025,10:01:42,23/05/2025 10:01,30.55,30.6,30.35,30.4,30.4,81711275000,2681400,1100
TCB,HOSE,23/05/2025,10:01:42,23/05/2025 10:01,30.55,30.6,30.35,30.4,30.4,81723435000,2681800,400
TCB,HOSE,23/05/2025,10:01:42,23/05/2025 10:01,30.55,30.6,30.35,30.4,30.4,81732555000,2682100,300
TCB,HOSE,23/05/2025,10:01:42,23/05/2025 10:01,30.55,30.6,30.35,30.4,30.4,81738635000,2682300,200
TCB,HOSE,23/05/2025,10:01:39,23/05/2025 10:01,30.55,30.6,30.35,30.45,30.45,81677835000,2680300,500
TCB,HOSE,23/05/2025,10:01:25,23/05/2025 10:01,30.55,30.6,30.35,30.45,30.45,81656520000,2679600,1500
TCB,HOSE,23/05/2025,10:01:25,23/05/2025 10:01,30.55,30.6,30.35,30.45,30.45,81662610000,2679800,200
TCB,HOSE,23/05/2025,10:01:19,23/05/2025 10:01,30.55,30.6,30.35,30.45,30.45,81610845000,2678100,1700
TCB,HOSE,23/05/2025,10:01:14,23/05/2025 10:01,30.55,30.6,30.35,30.4,30.4,81559080000,2676400,400
TCB,HOSE,23/05/2025,10:01:11,23/05/2025 10:01,30.55,30.6,30.35,30.45,30.45,81546920000,2676000,2000
TCB,HOSE,23/05/2025,10:00:58,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81486020000,2674000,100
TCB,HOSE,23/05/2025,10:00:47,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81482980000,2673900,2000
TCB,HOSE,23/05/2025,10:00:44,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81385700000,2670700,1800
TCB,HOSE,23/05/2025,10:00:44,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81388740000,2670800,100
TCB,HOSE,23/05/2025,10:00:44,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81391780000,2670900,100
TCB,HOSE,23/05/2025,10:00:44,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81422180000,2671900,1000
TCB,HOSE,23/05/2025,10:00:34,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81248900000,2666200,2300
TCB,HOSE,23/05/2025,10:00:34,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81264100000,2666700,500
TCB,HOSE,23/05/2025,10:00:34,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81324900000,2668700,2000
TCB,HOSE,23/05/2025,10:00:34,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81330980000,2668900,200
TCB,HOSE,23/05/2025,10:00:21,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81178980000,2663900,1100
TCB,HOSE,23/05/2025,10:00:19,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,81145540000,2662800,5000
TCB,HOSE,23/05/2025,10:00:18,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,80993540000,2657800,100
TCB,HOSE,23/05/2025,10:00:13,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,80990500000,2657700,500
TCB,HOSE,23/05/2025,10:00:03,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,80975300000,2657200,8000
TCB,HOSE,23/05/2025,10:00:01,23/05/2025 10:00,30.55,30.6,30.35,30.45,30.45,80732100000,2649200,1000
TCB,HOSE,23/05/2025,10:00:00,23/05/2025 10:00,30.55,30.6,30.35,30.4,30.4,80701650000,2648200,5000
TCB,HOSE,23/05/2025,9:59:56,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80300370000,2635000,1800
TCB,HOSE,23/05/2025,9:59:56,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80303410000,2635100,100
TCB,HOSE,23/05/2025,9:59:56,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80394610000,2638100,3000
TCB,HOSE,23/05/2025,9:59:56,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80455410000,2640100,2000
TCB,HOSE,23/05/2025,9:59:56,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80458450000,2640200,100
TCB,HOSE,23/05/2025,9:59:56,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80549650000,2643200,3000
TCB,HOSE,23/05/2025,9:59:39,23/05/2025 09:59,30.55,30.6,30.35,30.45,30.45,80245650000,2633200,400
TCB,HOSE,23/05/2025,9:59:37,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80233470000,2632800,2700
TCB,HOSE,23/05/2025,9:59:34,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,80151390000,2630100,10000
TCB,HOSE,23/05/2025,9:59:31,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,79847390000,2620100,2000
TCB,HOSE,23/05/2025,9:59:09,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,79786590000,2618100,300
TCB,HOSE,23/05/2025,9:59:01,23/05/2025 09:59,30.55,30.6,30.35,30.4,30.4,79777470000,2617800,1100
TCB,HOSE,23/05/2025,9:58:50,23/05/2025 09:58,30.55,30.6,30.35,30.4,30.4,79744030000,2616700,1000
TCB,HOSE,23/05/2025,9:58:44,23/05/2025 09:58,30.55,30.6,30.35,30.45,30.45,79713630000,2615700,300
TCB,HOSE,23/05/2025,9:58:40,23/05/2025 09:58,30.55,30.6,30.35,30.4,30.4,79704495000,2615400,300
TCB,HOSE,23/05/2025,9:58:33,23/05/2025 09:58,30.55,30.6,30.35,30.4,30.4,79649775000,2613600,500
TCB,HOSE,23/05/2025,9:58:33,23/05/2025 09:58,30.55,30.6,30.35,30.4,30.4,79655855000,2613800,200
